,content,score,Label,CaseFolding,Cleaning,Tokenizing,Stopword Removal,Stemming,dataset_join
10,"Menurut saya aplikasinya bagus karena memiliki banyak pilihan lagu bagus yang enak di dengar, dan iklannya juga tidak terlalu mengganggu namun saat ingin memperpanjang premium ada sebuah kendala saat loading selalu muncul ""coba lagi"" padahal jaringan saya bagus dan lancar mohon kepada developer nya untuk segera di perbaiki",4,Positif,"menurut saya aplikasinya bagus karena memiliki banyak pilihan lagu bagus yang enak di dengar, dan iklannya juga tidak terlalu mengganggu namun saat ingin memperpanjang premium ada sebuah kendala saat loading selalu muncul ""coba lagi"" padahal jaringan saya bagus dan lancar mohon kepada developer nya untuk segera di perbaiki",menurut saya aplikasinya bagus karena memiliki banyak pilihan lagu bagus yang enak di dengar  dan iklannya juga tidak terlalu mengganggu namun saat ingin memperpanjang premium ada sebuah kendala saat loading selalu muncul  coba lagi  padahal jaringan saya bagus dan lancar mohon kepada developer nya untuk segera di perbaiki,"['menurut', 'saya', 'aplikasinya', 'bagus', 'karena', 'memiliki', 'banyak', 'pilihan', 'lagu', 'bagus', 'yang', 'enak', 'di', 'dengar', 'dan', 'iklannya', 'juga', 'tidak', 'terlalu', 'mengganggu', 'namun', 'saat', 'ingin', 'memperpanjang', 'premium', 'ada', 'sebuah', 'kendala', 'saat', 'loading', 'selalu', 'muncul', 'coba', 'lagi', 'padahal', 'jaringan', 'saya', 'bagus', 'dan', 'lancar', 'mohon', 'kepada', 'developer', 'nya', 'untuk', 'segera', 'di', 'perbaiki']","['aplikasinya', 'bagus', 'memiliki', 'pilihan', 'lagu', 'bagus', 'enak', 'dengar', 'iklannya', 'mengganggu', 'memperpanjang', 'premium', 'kendala', 'loading', 'muncul', 'coba', 'jaringan', 'bagus', 'lancar', 'mohon', 'developer', 'nya', 'perbaiki']","['aplikasi', 'bagus', 'milik', 'pilih', 'lagu', 'bagus', 'enak', 'dengar', 'iklan', 'ganggu', 'panjang', 'premium', 'kendala', 'loading', 'muncul', 'coba', 'jaring', 'bagus', 'lancar', 'mohon', 'developer', 'nya', 'baik']",aplikasi bagus milik pilih lagu bagus enak dengar iklan ganggu panjang premium kendala loading muncul coba jaring bagus lancar mohon developer nya baik
11,"Aplikasi ini cocok bngt untuk kita mendengar kan lagu lagu yg lagi trend bisa juga cari lagu yg kita mau dan msih bnyak lainnya tapi iklan nya gaush banyk"" iklan premium nya kadang sampai 2-3 kali lewat terus pas di pertengahan lagu",3,Negatif,"aplikasi ini cocok bngt untuk kita mendengar kan lagu lagu yg lagi trend bisa juga cari lagu yg kita mau dan msih bnyak lainnya tapi iklan nya gaush banyk"" iklan premium nya kadang sampai 2-3 kali lewat terus pas di pertengahan lagu",aplikasi ini cocok bngt untuk kita mendengar kan lagu lagu yg lagi trend bisa juga cari lagu yg kita mau dan msih bnyak lainnya tapi iklan nya gaush banyk  iklan premium nya kadang sampai kali lewat terus pas di pertengahan lagu,"['aplikasi', 'ini', 'cocok', 'bngt', 'untuk', 'kita', 'mendengar', 'kan', 'lagu', 'lagu', 'yg', 'lagi', 'trend', 'bisa', 'juga', 'cari', 'lagu', 'yg', 'kita', 'mau', 'dan', 'msih', 'bnyak', 'lainnya', 'tapi', 'iklan', 'nya', 'gaush', 'banyk', 'iklan', 'premium', 'nya', 'kadang', 'sampai', 'kali', 'lewat', 'terus', 'pas', 'di', 'pertengahan', 'lagu']","['aplikasi', 'cocok', 'bngt', 'mendengar', 'lagu', 'lagu', 'yg', 'trend', 'cari', 'lagu', 'yg', 'msih', 'bnyak', 'iklan', 'nya', 'gaush', 'banyk', 'iklan', 'premium', 'nya', 'kadang', 'kali', 'pas', 'pertengahan', 'lagu']","['aplikasi', 'cocok', 'bngt', 'dengar', 'lagu', 'lagu', 'yg', 'trend', 'cari', 'lagu', 'yg', 'msih', 'bnyak', 'iklan', 'nya', 'gaush', 'banyk', 'iklan', 'premium', 'nya', 'kadang', 'kali', 'pas', 'tengah', 'lagu']",aplikasi cocok bngt dengar lagu lagu yg trend cari lagu yg msih bnyak iklan nya gaush banyk iklan premium nya kadang kali pas tengah lagu
12,"Please jangan terlalu posesif lahh, maksa banget buat premium, saya pernah coba aktifin premium sebulan aja kerasa banget bedanya sama yg versi biasa. Plis lah kalau bisa kurangin iklannya masa setiap lagu ada iklan dan saat memutar suatu playlist lagu yang diputar itu kadang-kadang lagu yg diluar playlist tersebut.",1,Negatif,"please jangan terlalu posesif lahh, maksa banget buat premium, saya pernah coba aktifin premium sebulan aja kerasa banget bedanya sama yg versi biasa. plis lah kalau bisa kurangin iklannya masa setiap lagu ada iklan dan saat memutar suatu playlist lagu yang diputar itu kadang-kadang lagu yg diluar playlist tersebut.",please jangan terlalu posesif lahh  maksa banget buat premium  saya pernah coba aktifin premium sebulan aja kerasa banget bedanya sama yg versi biasa  plis lah kalau bisa kurangin iklannya masa setiap lagu ada iklan dan saat memutar suatu playlist lagu yang diputar itu kadang kadang lagu yg diluar playlist tersebut,"['please', 'jangan', 'terlalu', 'posesif', 'lahh', 'maksa', 'banget', 'buat', 'premium', 'saya', 'pernah', 'coba', 'aktifin', 'premium', 'sebulan', 'aja', 'kerasa', 'banget', 'bedanya', 'sama', 'yg', 'versi', 'biasa', 'plis', 'lah', 'kalau', 'bisa', 'kurangin', 'iklannya', 'masa', 'setiap', 'lagu', 'ada', 'iklan', 'dan', 'saat', 'memutar', 'suatu', 'playlist', 'lagu', 'yang', 'diputar', 'itu', 'kadang', 'kadang', 'lagu', 'yg', 'diluar', 'playlist', 'tersebut']","['please', 'posesif', 'lahh', 'maksa', 'banget', 'premium', 'coba', 'aktifin', 'premium', 'sebulan', 'aja', 'kerasa', 'banget', 'bedanya', 'yg', 'versi', 'plis', 'kurangin', 'iklannya', 'lagu', 'iklan', 'memutar', 'playlist', 'lagu', 'diputar', 'kadang', 'kadang', 'lagu', 'yg', 'diluar', 'playlist']","['please', 'posesif', 'lahh', 'maksa', 'banget', 'premium', 'coba', 'aktifin', 'premium', 'bulan', 'aja', 'rasa', 'banget', 'beda', 'yg', 'versi', 'plis', 'rangin', 'iklan', 'lagu', 'iklan', 'putar', 'playlist', 'lagu', 'putar', 'kadang', 'kadang', 'lagu', 'yg', 'luar', 'playlist']",please posesif lahh maksa banget premium coba aktifin premium bulan aja rasa banget beda yg versi plis rangin iklan lagu iklan putar playlist lagu putar kadang kadang lagu yg luar playlist
13,"Spotify sekarang udah bukan Spotify yang dulu... Buat {User Gratisan} (1.) Makin kesini makin banyak iklan, 1 lagu aja bisa 2 - 3 iklan [udah gitu horror terus lagi iklannya] (2.) Gak bisa putar lagu sepuasnya, kaya kelimit / terbatas gitu, masa iya harus nunggu esok hari buat bisa putar lagu lagi 😑 kesannya terlalu memaksakan premium (3.) Gak semua lagu liriknya ADA (4.) Sering ilang notif saat putar lagu (dibagian atas) [BUG] (5.) Putar lagu Playlist, pengen putar lagu A ini malah Lagu B 😒",1,Negatif,"spotify sekarang udah bukan spotify yang dulu... buat {user gratisan} (1.) makin kesini makin banyak iklan, 1 lagu aja bisa 2 - 3 iklan [udah gitu horror terus lagi iklannya] (2.) gak bisa putar lagu sepuasnya, kaya kelimit / terbatas gitu, masa iya harus nunggu esok hari buat bisa putar lagu lagi 😑 kesannya terlalu memaksakan premium (3.) gak semua lagu liriknya ada (4.) sering ilang notif saat putar lagu (dibagian atas) [bug] (5.) putar lagu playlist, pengen putar lagu a ini malah lagu b 😒",spotify sekarang udah bukan spotify yang dulu buat  user gratisan makin kesini makin banyak iklan lagu aja bisa iklan [udah gitu horror terus lagi iklannya] gak bisa putar lagu sepuasnya  kaya kelimit terbatas gitu  masa iya harus nunggu esok hari buat bisa putar lagu lagi  kesannya terlalu memaksakan premium gak semua lagu liriknya ada sering ilang notif saat putar lagu  dibagian atas  [bug] putar lagu playlist  pengen putar lagu a ini malah lagu b ,"['spotify', 'sekarang', 'udah', 'bukan', 'spotify', 'yang', 'dulu', 'buat', 'user', 'gratisan', 'makin', 'kesini', 'makin', 'banyak', 'iklan', 'lagu', 'aja', 'bisa', 'iklan', '[', 'udah', 'gitu', 'horror', 'terus', 'lagi', 'iklannya', ']', 'gak', 'bisa', 'putar', 'lagu', 'sepuasnya', 'kaya', 'kelimit', 'terbatas', 'gitu', 'masa', 'iya', 'harus', 'nunggu', 'esok', 'hari', 'buat', 'bisa', 'putar', 'lagu', 'lagi', 'kesannya', 'terlalu', 'memaksakan', 'premium', 'gak', 'semua', 'lagu', 'liriknya', 'ada', 'sering', 'ilang', 'notif', 'saat', 'putar', 'lagu', 'dibagian', 'atas', '[', 'bug', ']', 'putar', 'lagu', 'playlist', 'pengen', 'putar', 'lagu', 'a', 'ini', 'malah', 'lagu', 'b']","['spotify', 'udah', 'spotify', 'user', 'gratisan', 'kesini', 'iklan', 'lagu', 'aja', 'iklan', '[', 'udah', 'gitu', 'horror', 'iklannya', ']', 'gak', 'putar', 'lagu', 'sepuasnya', 'kaya', 'kelimit', 'terbatas', 'gitu', 'iya', 'nunggu', 'esok', 'putar', 'lagu', 'kesannya', 'memaksakan', 'premium', 'gak', 'lagu', 'liriknya', 'ilang', 'notif', 'putar', 'lagu', 'dibagian', '[', 'bug', ']', 'putar', 'lagu', 'playlist', 'pengen', 'putar', 'lagu', 'a', 'lagu', 'b']","['spotify', 'udah', 'spotify', 'user', 'gratis', 'kesini', 'iklan', 'lagu', 'aja', 'iklan', '', 'udah', 'gitu', 'horror', 'iklan', '', 'gak', 'putar', 'lagu', 'puas', 'kaya', 'limit', 'batas', 'gitu', 'iya', 'nunggu', 'esok', 'putar', 'lagu', 'kesan', 'paksa', 'premium', 'gak', 'lagu', 'lirik', 'ilang', 'notif', 'putar', 'lagu', 'bagi', '', 'bug', '', 'putar', 'lagu', 'playlist', 'ken', 'putar', 'lagu', 'a', 'lagu', 'b']",spotify udah spotify user gratis kesini iklan lagu aja iklan  udah gitu horror iklan  gak putar lagu puas kaya limit batas gitu iya nunggu esok putar lagu kesan paksa premium gak lagu lirik ilang notif putar lagu bagi  bug  putar lagu playlist ken putar lagu a lagu b
14,"Awal² gunainnya bagus, walaupun masih ada iklan tapi dikitlah ya. Terus pas update, jd banyak iklannya bjir. Setiap mau ganti lagu, ada aja iklan dan ganggu gitu. gk kek dulu, walaupun masih ada iklan, tapi bagi gw yg gratisan, iklannya g sampe ganggu gw lh y dulu.",3,Negatif,"awal² gunainnya bagus, walaupun masih ada iklan tapi dikitlah ya. terus pas update, jd banyak iklannya bjir. setiap mau ganti lagu, ada aja iklan dan ganggu gitu. gk kek dulu, walaupun masih ada iklan, tapi bagi gw yg gratisan, iklannya g sampe ganggu gw lh y dulu.",awal gunainnya bagus  walaupun masih ada iklan tapi dikitlah ya  terus pas update  jd banyak iklannya bjir  setiap mau ganti lagu  ada aja iklan dan ganggu gitu  gk kek dulu  walaupun masih ada iklan  tapi bagi gw yg gratisan  iklannya g sampe ganggu gw lh y dulu,"['awal', 'gunainnya', 'bagus', 'walaupun', 'masih', 'ada', 'iklan', 'tapi', 'dikitlah', 'ya', 'terus', 'pas', 'update', 'jd', 'banyak', 'iklannya', 'bjir', 'setiap', 'mau', 'ganti', 'lagu', 'ada', 'aja', 'iklan', 'dan', 'ganggu', 'gitu', 'gk', 'kek', 'dulu', 'walaupun', 'masih', 'ada', 'iklan', 'tapi', 'bagi', 'gw', 'yg', 'gratisan', 'iklannya', 'g', 'sampe', 'ganggu', 'gw', 'lh', 'y', 'dulu']","['gunainnya', 'bagus', 'iklan', 'dikitlah', 'ya', 'pas', 'update', 'jd', 'iklannya', 'bjir', 'ganti', 'lagu', 'aja', 'iklan', 'ganggu', 'gitu', 'gk', 'kek', 'iklan', 'gw', 'yg', 'gratisan', 'iklannya', 'g', 'sampe', 'ganggu', 'gw', 'lh', 'y']","['gunainnya', 'bagus', 'iklan', 'dikit', 'ya', 'pas', 'update', 'jd', 'iklan', 'bjir', 'ganti', 'lagu', 'aja', 'iklan', 'ganggu', 'gitu', 'gk', 'kek', 'iklan', 'gw', 'yg', 'gratis', 'iklan', 'g', 'sampe', 'ganggu', 'gw', 'lh', 'y']",gunainnya bagus iklan dikit ya pas update jd iklan bjir ganti lagu aja iklan ganggu gitu gk kek iklan gw yg gratis iklan g sampe ganggu gw lh y
15,"tolonglah pihak Spotify kurangin Iklannya, dan yang paling mengganggu itu kadang ada lagu yang liriknya bertuliskan ""tidak dapat memuat lirik lagu ini"" tolong diperbaiki, Spotify bukan aplikasi yang kecil atau kurang populer, tetapi hampir seluruh dunia dan seluruh warga dunia mendengarkan lagu dari Spotify, jadi tolong tingkatkan lagi menjadi lebih baik",2,Negatif,"tolonglah pihak spotify kurangin iklannya, dan yang paling mengganggu itu kadang ada lagu yang liriknya bertuliskan ""tidak dapat memuat lirik lagu ini"" tolong diperbaiki, spotify bukan aplikasi yang kecil atau kurang populer, tetapi hampir seluruh dunia dan seluruh warga dunia mendengarkan lagu dari spotify, jadi tolong tingkatkan lagi menjadi lebih baik",tolonglah pihak spotify kurangin iklannya  dan yang paling mengganggu itu kadang ada lagu yang liriknya bertuliskan  tidak dapat memuat lirik lagu ini  tolong diperbaiki  spotify bukan aplikasi yang kecil atau kurang populer  tetapi hampir seluruh dunia dan seluruh warga dunia mendengarkan lagu dari spotify  jadi tolong tingkatkan lagi menjadi lebih baik,"['tolonglah', 'pihak', 'spotify', 'kurangin', 'iklannya', 'dan', 'yang', 'paling', 'mengganggu', 'itu', 'kadang', 'ada', 'lagu', 'yang', 'liriknya', 'bertuliskan', 'tidak', 'dapat', 'memuat', 'lirik', 'lagu', 'ini', 'tolong', 'diperbaiki', 'spotify', 'bukan', 'aplikasi', 'yang', 'kecil', 'atau', 'kurang', 'populer', 'tetapi', 'hampir', 'seluruh', 'dunia', 'dan', 'seluruh', 'warga', 'dunia', 'mendengarkan', 'lagu', 'dari', 'spotify', 'jadi', 'tolong', 'tingkatkan', 'lagi', 'menjadi', 'lebih', 'baik']","['tolonglah', 'spotify', 'kurangin', 'iklannya', 'mengganggu', 'kadang', 'lagu', 'liriknya', 'bertuliskan', 'memuat', 'lirik', 'lagu', 'tolong', 'diperbaiki', 'spotify', 'aplikasi', 'populer', 'dunia', 'warga', 'dunia', 'mendengarkan', 'lagu', 'spotify', 'tolong', 'tingkatkan']","['tolong', 'spotify', 'rangin', 'iklan', 'ganggu', 'kadang', 'lagu', 'lirik', 'tulis', 'muat', 'lirik', 'lagu', 'tolong', 'baik', 'spotify', 'aplikasi', 'populer', 'dunia', 'warga', 'dunia', 'dengar', 'lagu', 'spotify', 'tolong', 'tingkat']",tolong spotify rangin iklan ganggu kadang lagu lirik tulis muat lirik lagu tolong baik spotify aplikasi populer dunia warga dunia dengar lagu spotify tolong tingkat
16,"tolong jangan terlalu posesif. ini kenapa jadi terlalu memaksakan untuk bayar (premium)? setiap satu lagu 2-3 iklan, ganti lagu, iklan. skipnya/ pilih lagu gabisa lebih dari 6 kali sehari. ketuk lagu A, yang keputer lagu B. mutar playlist, namun yang keputar malah lagu selain yang ada di playlist itu. sering keluar² sendiri, sering berhenti sendiri. kan biasanya di hp deket layar notifikasi ada ambangan lagu spotify, nah itu sering bgt ilang. kualitas audio kurang. terakhir, liriknya mana??! :')",1,Negatif,"tolong jangan terlalu posesif. ini kenapa jadi terlalu memaksakan untuk bayar (premium)? setiap satu lagu 2-3 iklan, ganti lagu, iklan. skipnya/ pilih lagu gabisa lebih dari 6 kali sehari. ketuk lagu a, yang keputer lagu b. mutar playlist, namun yang keputar malah lagu selain yang ada di playlist itu. sering keluar² sendiri, sering berhenti sendiri. kan biasanya di hp deket layar notifikasi ada ambangan lagu spotify, nah itu sering bgt ilang. kualitas audio kurang. terakhir, liriknya mana??! :')",tolong jangan terlalu posesif  ini kenapa jadi terlalu memaksakan untuk bayar  premium setiap satu lagu iklan  ganti lagu  iklan  skipnya  pilih lagu gabisa lebih dari kali sehari  ketuk lagu a  yang keputer lagu b  mutar playlist  namun yang keputar malah lagu selain yang ada di playlist itu  sering keluar sendiri  sering berhenti sendiri  kan biasanya di hp deket layar notifikasi ada ambangan lagu spotify  nah itu sering bgt ilang  kualitas audio kurang  terakhir  liriknya mana,"['tolong', 'jangan', 'terlalu', 'posesif', 'ini', 'kenapa', 'jadi', 'terlalu', 'memaksakan', 'untuk', 'bayar', 'premium', 'setiap', 'satu', 'lagu', 'iklan', 'ganti', 'lagu', 'iklan', 'skipnya', 'pilih', 'lagu', 'gabisa', 'lebih', 'dari', 'kali', 'sehari', 'ketuk', 'lagu', 'a', 'yang', 'keputer', 'lagu', 'b', 'mutar', 'playlist', 'namun', 'yang', 'keputar', 'malah', 'lagu', 'selain', 'yang', 'ada', 'di', 'playlist', 'itu', 'sering', 'keluar', 'sendiri', 'sering', 'berhenti', 'sendiri', 'kan', 'biasanya', 'di', 'hp', 'deket', 'layar', 'notifikasi', 'ada', 'ambangan', 'lagu', 'spotify', 'nah', 'itu', 'sering', 'bgt', 'ilang', 'kualitas', 'audio', 'kurang', 'terakhir', 'liriknya', 'mana']","['tolong', 'posesif', 'memaksakan', 'bayar', 'premium', 'lagu', 'iklan', 'ganti', 'lagu', 'iklan', 'skipnya', 'pilih', 'lagu', 'gabisa', 'kali', 'sehari', 'ketuk', 'lagu', 'a', 'keputer', 'lagu', 'b', 'mutar', 'playlist', 'keputar', 'lagu', 'playlist', 'berhenti', 'hp', 'deket', 'layar', 'notifikasi', 'ambangan', 'lagu', 'spotify', 'bgt', 'ilang', 'kualitas', 'audio', 'liriknya']","['tolong', 'posesif', 'paksa', 'bayar', 'premium', 'lagu', 'iklan', 'ganti', 'lagu', 'iklan', 'skip', 'pilih', 'lagu', 'gabisa', 'kali', 'hari', 'ketuk', 'lagu', 'a', 'puter', 'lagu', 'b', 'mutar', 'playlist', 'putar', 'lagu', 'playlist', 'henti', 'hp', 'deket', 'layar', 'notifikasi', 'ambang', 'lagu', 'spotify', 'bgt', 'ilang', 'kualitas', 'audio', 'lirik']",tolong posesif paksa bayar premium lagu iklan ganti lagu iklan skip pilih lagu gabisa kali hari ketuk lagu a puter lagu b mutar playlist putar lagu playlist henti hp deket layar notifikasi ambang lagu spotify bgt ilang kualitas audio lirik
17,"Tolong, ini sebelum update apk nya baik baik aja tapi pas udah update muter lagunya gak sampe full langsung mati, liriknya gaada padahal sebelumnya ada. Jaringan internet juga bagus dan lancar. Edit [22/01/2024] : setiap mau putar lagu yang ada di favorit, bakal ada penawaran premium, kalo ngga premium ngga bisa diputar. Heran.",1,Negatif,"tolong, ini sebelum update apk nya baik baik aja tapi pas udah update muter lagunya gak sampe full langsung mati, liriknya gaada padahal sebelumnya ada. jaringan internet juga bagus dan lancar. edit [22/01/2024] : setiap mau putar lagu yang ada di favorit, bakal ada penawaran premium, kalo ngga premium ngga bisa diputar. heran.",tolong  ini sebelum update apk nya baik baik aja tapi pas udah update muter lagunya gak sampe full langsung mati  liriknya gaada padahal sebelumnya ada  jaringan internet juga bagus dan lancar  edit [ ] setiap mau putar lagu yang ada di favorit  bakal ada penawaran premium  kalo ngga premium ngga bisa diputar  heran,"['tolong', 'ini', 'sebelum', 'update', 'apk', 'nya', 'baik', 'baik', 'aja', 'tapi', 'pas', 'udah', 'update', 'muter', 'lagunya', 'gak', 'sampe', 'full', 'langsung', 'mati', 'liriknya', 'gaada', 'padahal', 'sebelumnya', 'ada', 'jaringan', 'internet', 'juga', 'bagus', 'dan', 'lancar', 'edit', '[', ']', 'setiap', 'mau', 'putar', 'lagu', 'yang', 'ada', 'di', 'favorit', 'bakal', 'ada', 'penawaran', 'premium', 'kalo', 'ngga', 'premium', 'ngga', 'bisa', 'diputar', 'heran']","['tolong', 'update', 'apk', 'nya', 'aja', 'pas', 'udah', 'update', 'muter', 'lagunya', 'gak', 'sampe', 'full', 'langsung', 'mati', 'liriknya', 'gaada', 'jaringan', 'internet', 'bagus', 'lancar', 'edit', '[', ']', 'putar', 'lagu', 'favorit', 'penawaran', 'premium', 'kalo', 'ngga', 'premium', 'ngga', 'diputar', 'heran']","['tolong', 'update', 'apk', 'nya', 'aja', 'pas', 'udah', 'update', 'muter', 'lagu', 'gak', 'sampe', 'full', 'langsung', 'mati', 'lirik', 'gaada', 'jaring', 'internet', 'bagus', 'lancar', 'edit', '', '', 'putar', 'lagu', 'favorit', 'tawar', 'premium', 'kalo', 'ngga', 'premium', 'ngga', 'putar', 'heran']",tolong update apk nya aja pas udah update muter lagu gak sampe full langsung mati lirik gaada jaring internet bagus lancar edit   putar lagu favorit tawar premium kalo ngga premium ngga putar heran
18,"Ini gimana siii. Aku mau bayar paket premium kok dipersulit gini. Tidak dapat menghubung terus, udah dicoba berkali2. Tak kira wifinya yg bermasalah, udah tak ganti ke data juga. Ternyata emng aplikasinya yg ga bisa. Ini mohon dong segera diperbaiki, mau bayar kok ya susah bener.",1,Negatif,"ini gimana siii. aku mau bayar paket premium kok dipersulit gini. tidak dapat menghubung terus, udah dicoba berkali2. tak kira wifinya yg bermasalah, udah tak ganti ke data juga. ternyata emng aplikasinya yg ga bisa. ini mohon dong segera diperbaiki, mau bayar kok ya susah bener.",ini gimana si  aku mau bayar paket premium kok dipersulit gini  tidak dapat menghubung terus  udah dicoba berkali tak kira wifinya yg bermasalah  udah tak ganti ke data juga  ternyata emng aplikasinya yg ga bisa  ini mohon dong segera diperbaiki  mau bayar kok ya susah bener,"['ini', 'gimana', 'si', 'aku', 'mau', 'bayar', 'paket', 'premium', 'kok', 'dipersulit', 'gini', 'tidak', 'dapat', 'menghubung', 'terus', 'udah', 'dicoba', 'berkali', 'tak', 'kira', 'wifinya', 'yg', 'bermasalah', 'udah', 'tak', 'ganti', 'ke', 'data', 'juga', 'ternyata', 'emng', 'aplikasinya', 'yg', 'ga', 'bisa', 'ini', 'mohon', 'dong', 'segera', 'diperbaiki', 'mau', 'bayar', 'kok', 'ya', 'susah', 'bener']","['gimana', 'si', 'bayar', 'paket', 'premium', 'dipersulit', 'gini', 'menghubung', 'udah', 'dicoba', 'berkali', 'wifinya', 'yg', 'bermasalah', 'udah', 'ganti', 'data', 'emng', 'aplikasinya', 'yg', 'ga', 'mohon', 'diperbaiki', 'bayar', 'ya', 'susah', 'bener']","['gimana', 'si', 'bayar', 'paket', 'premium', 'sulit', 'gin', 'hubung', 'udah', 'coba', 'kali', 'wifinya', 'yg', 'masalah', 'udah', 'ganti', 'data', 'emng', 'aplikasi', 'yg', 'ga', 'mohon', 'baik', 'bayar', 'ya', 'susah', 'bener']",gimana si bayar paket premium sulit gin hubung udah coba kali wifinya yg masalah udah ganti data emng aplikasi yg ga mohon baik bayar ya susah bener
19,"Saya pengguna premium, spotifi masih saya nilai gagal dalam menghadirkan playlist sesuai dengan personalisasi usernya, masih banyak miss dalam daftar antrian auto yang dibuatkan dan masih ada ""pengiklan"" dalam bentuk lagu, beda genre beda vibe masih sering lagu random muncul dalam playlist😂..",2,Negatif,"saya pengguna premium, spotifi masih saya nilai gagal dalam menghadirkan playlist sesuai dengan personalisasi usernya, masih banyak miss dalam daftar antrian auto yang dibuatkan dan masih ada ""pengiklan"" dalam bentuk lagu, beda genre beda vibe masih sering lagu random muncul dalam playlist😂..",saya pengguna premium  spotifi masih saya nilai gagal dalam menghadirkan playlist sesuai dengan personalisasi usernya  masih banyak miss dalam daftar antrian auto yang dibuatkan dan masih ada  pengiklan  dalam bentuk lagu  beda genre beda vibe masih sering lagu random muncul dalam playlist,"['saya', 'pengguna', 'premium', 'spotifi', 'masih', 'saya', 'nilai', 'gagal', 'dalam', 'menghadirkan', 'playlist', 'sesuai', 'dengan', 'personalisasi', 'usernya', 'masih', 'banyak', 'miss', 'dalam', 'daftar', 'antrian', 'auto', 'yang', 'dibuatkan', 'dan', 'masih', 'ada', 'pengiklan', 'dalam', 'bentuk', 'lagu', 'beda', 'genre', 'beda', 'vibe', 'masih', 'sering', 'lagu', 'random', 'muncul', 'dalam', 'playlist']","['pengguna', 'premium', 'spotifi', 'nilai', 'gagal', 'menghadirkan', 'playlist', 'sesuai', 'personalisasi', 'usernya', 'miss', 'daftar', 'antrian', 'auto', 'dibuatkan', 'pengiklan', 'bentuk', 'lagu', 'beda', 'genre', 'beda', 'vibe', 'lagu', 'random', 'muncul', 'playlist']","['guna', 'premium', 'spotifi', 'nilai', 'gagal', 'hadir', 'playlist', 'sesuai', 'personal', 'usernya', 'miss', 'daftar', 'antri', 'auto', 'buat', 'iklan', 'bentuk', 'lagu', 'beda', 'genre', 'beda', 'vibe', 'lagu', 'random', 'muncul', 'playlist']",guna premium spotifi nilai gagal hadir playlist sesuai personal usernya miss daftar antri auto buat iklan bentuk lagu beda genre beda vibe lagu random muncul playlist
20,"kenapa akhir akhir ini musik yang ingin saya putar dengan judul yang benar dan ketika di pencet lagunya malah yang diputar malah lagu lain yang saya ga ingin dengar lagu itu, ini udah di update malah gini, udah nyoba ganti akun untuk yang ke 3 kalinya tetep aja gini, heran kemarin sebelum di update ga gini, tolong perbaiki lagi masa buat denger lagu yang di pengenin aja susah amat",2,Negatif,"kenapa akhir akhir ini musik yang ingin saya putar dengan judul yang benar dan ketika di pencet lagunya malah yang diputar malah lagu lain yang saya ga ingin dengar lagu itu, ini udah di update malah gini, udah nyoba ganti akun untuk yang ke 3 kalinya tetep aja gini, heran kemarin sebelum di update ga gini, tolong perbaiki lagi masa buat denger lagu yang di pengenin aja susah amat",kenapa akhir akhir ini musik yang ingin saya putar dengan judul yang benar dan ketika di pencet lagunya malah yang diputar malah lagu lain yang saya ga ingin dengar lagu itu  ini udah di update malah gini  udah nyoba ganti akun untuk yang ke kalinya tetep aja gini  heran kemarin sebelum di update ga gini  tolong perbaiki lagi masa buat denger lagu yang di pengenin aja susah amat,"['kenapa', 'akhir', 'akhir', 'ini', 'musik', 'yang', 'ingin', 'saya', 'putar', 'dengan', 'judul', 'yang', 'benar', 'dan', 'ketika', 'di', 'pencet', 'lagunya', 'malah', 'yang', 'diputar', 'malah', 'lagu', 'lain', 'yang', 'saya', 'ga', 'ingin', 'dengar', 'lagu', 'itu', 'ini', 'udah', 'di', 'update', 'malah', 'gini', 'udah', 'nyoba', 'ganti', 'akun', 'untuk', 'yang', 'ke', 'kalinya', 'tetep', 'aja', 'gini', 'heran', 'kemarin', 'sebelum', 'di', 'update', 'ga', 'gini', 'tolong', 'perbaiki', 'lagi', 'masa', 'buat', 'denger', 'lagu', 'yang', 'di', 'pengenin', 'aja', 'susah', 'amat']","['musik', 'putar', 'judul', 'pencet', 'lagunya', 'diputar', 'lagu', 'ga', 'dengar', 'lagu', 'udah', 'update', 'gini', 'udah', 'nyoba', 'ganti', 'akun', 'kalinya', 'tetep', 'aja', 'gini', 'heran', 'kemarin', 'update', 'ga', 'gini', 'tolong', 'perbaiki', 'denger', 'lagu', 'pengenin', 'aja', 'susah']","['musik', 'putar', 'judul', 'pencet', 'lagu', 'putar', 'lagu', 'ga', 'dengar', 'lagu', 'udah', 'update', 'gin', 'udah', 'nyoba', 'ganti', 'akun', 'kali', 'tetep', 'aja', 'gin', 'heran', 'kemarin', 'update', 'ga', 'gin', 'tolong', 'baik', 'denger', 'lagu', 'pengenin', 'aja', 'susah']",musik putar judul pencet lagu putar lagu ga dengar lagu udah update gin udah nyoba ganti akun kali tetep aja gin heran kemarin update ga gin tolong baik denger lagu pengenin aja susah
